speaker,l1,target,vowel,word,vduration,syllables,srduration,speechrate,consonant,place,voicing,vowelht,vowelbk,context,
mbe2,eng,eng,i,reeking,0.097235414,4,0.986254249,4.055749322,k,velar,voiceless,alta,anterior,open,
mbe4,eng,eng,i,reeking,0.113903493,4,1.598691903,2.502045573,k,velar,voiceless,alta,anterior,open,
fbe1,eng,eng,i,reeking,0.111355067,4,1.03030525,3.882344577,k,velar,voiceless,alta,anterior,open,
fbe2,eng,eng,i,reeking,0.094569513,4,0.991131453,4.035791608,k,velar,voiceless,alta,anterior,open,
fbe2,eng,snh,i,micro,0.07367982,6,1.151426573,5.210927157,k,velar,voiceless,alta,anterior,open,
fbe3,eng,snh,i,micro,0.093603129,6,1.481908486,4.048833013,k,velar,voiceless,alta,anterior,open,
fbe4,eng,snh,i,micro,0.078928968,6,1.140910682,5.258956811,k,velar,voiceless,alta,anterior,open,
fbe5,eng,snh,i,micro,0.077647304,6,1.116210161,5.375331823,k,velar,voiceless,alta,anterior,open,
mbe4,eng,snh,i,micro,0.091800302,6,2.015501156,2.976927094,k,velar,voiceless,alta,anterior,open,
fbe1,eng,snh,i,micro,0.073687287,6,1.197680394,5.009683745,k,velar,voiceless,alta,anterior,open,
mbe2,eng,snh,i,micro,0.086811026,6,1.72694682,3.474339761,k,velar,voiceless,alta,anterior,open,
fbs2,snh,eng,i,reeking,0.100947125,4,1.025281286,3.901368392,k,velar,voiceless,alta,anterior,open,
fbs4,snh,eng,i,reeking,0.072103702,4,2.016157829,1.983971663,k,velar,voiceless,alta,anterior,open,
mbs1,snh,eng,i,reeking,0.093019717,4,1.419633477,2.817628681,k,velar,voiceless,alta,anterior,open,
mbs4,snh,eng,i,reeking,0.136233345,4,1.94001999,2.061834424,k,velar,voiceless,alta,anterior,open,
mbs5,snh,eng,i,reeking,0.108049745,4,2.015443541,1.984674797,k,velar,voiceless,alta,anterior,open,
fbs1,snh,eng,i,reeking,0.084121971,4,1.063118848,3.762514424,k,velar,voiceless,alta,anterior,open,
mbs3,snh,eng,i,reeking,0.061274268,4,2.384915015,1.677208611,k,velar,voiceless,alta,anterior,open,
fbs1,snh,snh,i,micro,0.129207256,6,1.017064711,5.899329645,k,velar,voiceless,alta,anterior,open,
fbs2,snh,snh,i,micro,0.085355249,6,0.844313524,7.106364907,k,velar,voiceless,alta,anterior,open,
fbs4,snh,snh,i,micro,0.096392354,6,1.115171574,5.380338002,k,velar,voiceless,alta,anterior,open,
mbs1,snh,snh,i,micro,0.075375869,6,0.912957779,6.572045428,k,velar,voiceless,alta,anterior,open,
mbs2,snh,snh,i,micro,0.108265416,6,0.88974315,6.743519182,k,velar,voiceless,alta,anterior,open,
mbs3,snh,snh,i,micro,0.089885426,6,1.268775577,4.728968708,k,velar,voiceless,alta,anterior,open,
mbs4,snh,snh,i,micro,0.099554313,6,1.332628452,4.502380232,k,velar,voiceless,alta,anterior,open,
mbs5,snh,snh,i,micro,0.075993692,6,0.940478033,6.379734337,k,velar,voiceless,alta,anterior,open,
fbe3,eng,eng,o,podunk,0.123348366,4,1.322912,3.023632713,d,alveolar,voiced,media,posterior,open,
fbe4,eng,eng,o,podunk,0.112911644,4,1.004273821,3.982977466,d,alveolar,voiced,media,posterior,open,
fbe5,eng,eng,o,podunk,0.132846058,4,1.233943375,3.241639836,d,alveolar,voiced,media,posterior,open,
mbe1,eng,eng,o,podunk,0.088124036,4,1.026774815,3.895693527,d,alveolar,voiced,media,posterior,open,
mbe2,eng,eng,o,podunk,0.116596905,4,1.312243048,3.048215806,d,alveolar,voiced,media,posterior,open,
mbe4,eng,eng,o,podunk,0.147432027,4,1.510575027,2.647998232,d,alveolar,voiced,media,posterior,open,
fbe1,eng,eng,o,podunk,0.122772421,4,1.031822288,3.876636555,d,alveolar,voiced,media,posterior,open,
fbe2,eng,eng,o,podunk,0.106578578,4,0.892808929,4.48024193,d,alveolar,voiced,media,posterior,open,
fbe2,eng,snh,o,boda,0.135156282,6,1.332364631,4.503271748,d,alveolar,voiced,media,posterior,open,
fbe3,eng,snh,o,boda,0.142390818,6,1.252027514,4.792226955,d,alveolar,voiced,media,posterior,open,
fbe4,eng,snh,o,boda,0.126702286,6,1.032596176,5.810596762,d,alveolar,voiced,media,posterior,open,
fbe5,eng,snh,o,boda,0.109191514,6,1.147025563,5.230920908,d,alveolar,voiced,media,posterior,open,
mbe4,eng,snh,o,boda,0.179025933,6,2.221631956,2.700717364,d,alveolar,voiced,media,posterior,open,
fbe1,eng,snh,o,boda,0.099085389,6,0.86824801,6.910467897,d,alveolar,voiced,media,posterior,open,
mbe1,eng,snh,o,boda,0.133073052,6,1.464205092,4.097786596,d,alveolar,voiced,media,posterior,open,
mbe2,eng,snh,o,boda,0.128976381,6,1.004563836,5.972741387,d,alveolar,voiced,media,posterior,open,
fbs2,snh,eng,o,podunk,0.103090095,4,0.954300273,4.191552817,d,alveolar,voiced,media,posterior,open,
fbs1,snh,eng,o,podunk,0.124034262,4,1.22751867,3.258606242,d,alveolar,voiced,media,posterior,open,
mbs3,snh,eng,o,podunk,0.10339631,4,1.976141549,2.0241465,d,alveolar,voiced,media,posterior,open,
fbs1,snh,snh,o,boda,0.132533779,6,1.132770632,5.296747488,d,alveolar,voiced,media,posterior,open,
fbs2,snh,snh,o,boda,0.136529957,6,1.004010934,5.976030536,d,alveolar,voiced,media,posterior,open,
fbs4,snh,snh,o,boda,0.136717692,6,1.35871467,4.415938189,d,alveolar,voiced,media,posterior,open,
mbs1,snh,snh,o,boda,0.110021034,6,0.9035649,6.640364184,d,alveolar,voiced,media,posterior,open,
mbs3,snh,snh,o,boda,0.157619093,6,1.172063101,5.119178306,d,alveolar,voiced,media,posterior,open,
mbs4,snh,snh,o,boda,0.108861566,6,1.158807265,5.177737647,d,alveolar,voiced,media,posterior,open,
mbs5,snh,snh,o,boda,0.094637959,6,0.994476444,6.033325409,d,alveolar,voiced,media,posterior,open,
fbe3,eng,eng,o,potent,0.094798677,4,1.250377423,3.199034088,t,alveolar,voiceless,media,posterior,open,
fbe4,eng,eng,o,potent,0.099556916,4,0.994866782,4.020638816,t,alveolar,voiceless,media,posterior,open,
fbe5,eng,eng,o,potent,0.093621732,4,1.21053542,3.304322973,t,alveolar,voiceless,media,posterior,open,
mbe1,eng,eng,o,potent,0.090897422,4,0.944496097,4.235062496,t,alveolar,voiceless,media,posterior,open,
mbe2,eng,eng,o,potent,0.139981997,4,0.961390696,4.160639391,t,alveolar,voiceless,media,posterior,open,
mbe4,eng,eng,o,potent,0.122883958,4,1.444522223,2.769081664,t,alveolar,voiceless,media,posterior,open,
fbe1,eng,eng,o,potent,0.075563486,4,1.486894854,2.690170048,t,alveolar,voiceless,media,posterior,open,
fbe2,eng,eng,o,potent,0.127818162,4,0.920669724,4.344663344,t,alveolar,voiceless,media,posterior,open,
fbe2,eng,snh,o,bota,0.122165802,6,1.210642614,4.956045602,t,alveolar,voiceless,media,posterior,open,
fbe3,eng,snh,o,bota,0.121232182,6,1.416228291,4.2366051,t,alveolar,voiceless,media,posterior,open,
fbe4,eng,snh,o,bota,0.104340032,6,1.119247771,5.360743311,t,alveolar,voiceless,media,posterior,open,
fbe5,eng,snh,o,bota,0.104593678,6,1.129905949,5.310176484,t,alveolar,voiceless,media,posterior,open,
mbe4,eng,snh,o,bota,0.112078931,6,2.227357812,2.693774646,t,alveolar,voiceless,media,posterior,open,
fbe1,eng,snh,o,bota,0.074736789,6,0.905806479,6.623931422,t,alveolar,voiceless,media,posterior,open,
mbe1,eng,snh,o,bota,0.087141428,6,0.979825244,6.123540944,t,alveolar,voiceless,media,posterior,open,
mbe2,eng,snh,o,bota,0.112130908,6,1.489914903,4.027075632,t,alveolar,voiceless,media,posterior,open,
fbs2,snh,eng,o,potent,0.096593658,4,1.368897026,2.922060553,t,alveolar,voiceless,media,posterior,open,
fbs4,snh,eng,o,potent,0.135761299,4,1.114678563,3.588478448,t,alveolar,voiceless,media,posterior,open,
mbs1,snh,eng,o,potent,0.145192357,4,1.33878053,2.987793676,t,alveolar,voiceless,media,posterior,open,
mbs5,snh,eng,o,potent,0.085509405,4,1.542554601,2.593101079,t,alveolar,voiceless,media,posterior,open,
fbs1,snh,eng,o,potent,0.130265516,4,1.189158788,3.363722356,t,alveolar,voiceless,media,posterior,open,
mbs3,snh,eng,o,potent,0.108594061,4,1.874552877,2.133842182,t,alveolar,voiceless,media,posterior,open,
fbs1,snh,snh,o,bota,0.122196763,6,1.399365513,4.287657474,t,alveolar,voiceless,media,posterior,open,
fbs2,snh,snh,o,bota,0.100743094,6,0.95251331,6.299124573,t,alveolar,voiceless,media,posterior,open,
fbs4,snh,snh,o,bota,0.096067663,6,1.183534543,5.069560525,t,alveolar,voiceless,media,posterior,open,
mbs1,snh,snh,o,bota,0.113798491,6,0.948649383,6.32478143,t,alveolar,voiceless,media,posterior,open,
mbs3,snh,snh,o,bota,0.139310295,6,1.241143441,4.83425187,t,alveolar,voiceless,media,posterior,open,
mbs4,snh,snh,o,bota,0.100030812,6,1.167721252,5.138212555,t,alveolar,voiceless,media,posterior,open,
mbs5,snh,snh,o,bota,0.099730128,6,0.992226824,6.047004428,t,alveolar,voiceless,media,posterior,open,
fbe3,eng,eng,o,ogre,0.149051699,4,1.269763204,3.150193665,g,velar,voiced,media,posterior,open,
fbe4,eng,eng,o,ogre,0.120637387,4,0.941090243,4.250389408,g,velar,voiced,media,posterior,open,
fbe5,eng,eng,o,ogre,0.129201113,4,1.839211415,2.174845136,g,velar,voiced,media,posterior,open,
mbe1,eng,eng,o,ogre,0.148496051,4,0.884824723,4.520669345,g,velar,voiced,media,posterior,open,
mbe2,eng,eng,o,ogre,0.194839195,4,1.005592567,3.977754143,g,velar,voiced,media,posterior,open,
mbe4,eng,eng,o,ogre,0.191846677,4,1.732162315,2.309252409,g,velar,voiced,media,posterior,open,
fbe1,eng,eng,o,ogre,0.114714199,4,0.958815994,4.171811927,g,velar,voiced,media,posterior,open,
fbe2,eng,eng,o,ogre,0.150648526,4,0.906505574,4.412548709,g,velar,voiced,media,posterior,open,
fbe3,eng,eng,o,slogan,0.135751829,4,1.342459415,2.979605905,g,velar,voiced,media,posterior,open,
fbe4,eng,eng,o,slogan,0.137061561,4,1.049151427,3.812605022,g,velar,voiced,media,posterior,open,
fbe5,eng,eng,o,slogan,0.140097604,4,0.979797856,4.082474742,g,velar,voiced,media,posterior,open,
mbe1,eng,eng,o,slogan,0.11993313,4,0.86116601,4.644865165,g,velar,voiced,media,posterior,open,
mbe2,eng,eng,o,slogan,0.14457224,4,1.044269204,3.830429915,g,velar,voiced,media,posterior,open,
mbe4,eng,eng,o,slogan,0.136433663,4,1.71198503,2.336469028,g,velar,voiced,media,posterior,open,
fbe1,eng,eng,o,slogan,0.120952869,4,1.019654572,3.922897134,g,velar,voiced,media,posterior,open,
fbe2,eng,eng,o,slogan,0.131031338,4,1.015097359,3.940508724,g,velar,voiced,media,posterior,open,
fbe2,eng,snh,o,boga,0.111408983,6,1.227091376,4.889611415,g,velar,voiced,media,posterior,open,
fbe4,eng,snh,o,boga,0.120741361,6,1.032596176,5.810596762,g,velar,voiced,media,posterior,open,
fbe5,eng,snh,o,boga,0.11859303,6,0.992947503,6.042615528,g,velar,voiced,media,posterior,open,
fbe1,eng,snh,o,boga,0.10897273,6,0.784713323,7.646104412,g,velar,voiced,media,posterior,open,
mbe1,eng,snh,o,boga,0.104766853,6,1.113756004,5.387176344,g,velar,voiced,media,posterior,open,
mbe2,eng,snh,o,boga,0.125214957,6,1.032781921,5.809551731,g,velar,voiced,media,posterior,open,
fbs2,snh,eng,o,ogre,0.154507286,4,0.97472812,4.103708427,g,velar,voiced,media,posterior,open,
fbs4,snh,eng,o,ogre,0.197304098,4,1.3899909,2.877716682,g,velar,voiced,media,posterior,open,
mbs1,snh,eng,o,ogre,0.159623095,4,1.165118057,3.433128495,g,velar,voiced,media,posterior,open,
mbs4,snh,eng,o,ogre,0.17812413,4,1.198632682,3.337135772,g,velar,voiced,media,posterior,open,
fbs1,snh,eng,o,ogre,0.137684479,4,1.008319025,3.966998441,g,velar,voiced,media,posterior,open,
mbs3,snh,eng,o,ogre,0.201037111,4,1.439172854,2.77937427,g,velar,voiced,media,posterior,open,
fbs2,snh,eng,o,slogan,0.134070738,4,1.161985534,3.442383645,g,velar,voiced,media,posterior,open,
fbs4,snh,eng,o,slogan,0.158117246,4,1.176791539,3.399072706,g,velar,voiced,media,posterior,open,
mbs1,snh,eng,o,slogan,0.183222176,4,1.338780508,2.987793725,g,velar,voiced,media,posterior,open,
mbs2,snh,eng,o,slogan,0.164128332,4,1.142806078,3.500156392,g,velar,voiced,media,posterior,open,
mbs5,snh,eng,o,slogan,0.112533216,4,1.370669818,2.918281227,g,velar,voiced,media,posterior,open,
fbs1,snh,eng,o,slogan,0.116449468,4,1.057638854,3.782009317,g,velar,voiced,media,posterior,open,
mbs3,snh,eng,o,slogan,0.163838577,4,1.741520092,2.296844015,g,velar,voiced,media,posterior,open,
fbs4,snh,snh,o,boga,0.13149946,6,1.277533605,4.696549645,g,velar,voiced,media,posterior,open,
mbs1,snh,snh,o,boga,0.111487856,6,0.959920299,6.250518929,g,velar,voiced,media,posterior,open,
mbs2,snh,snh,o,boga,0.136186155,6,1.374910433,4.363920629,g,velar,voiced,media,posterior,open,
mbs3,snh,snh,o,boga,0.159608912,6,1.225024695,4.897860447,g,velar,voiced,media,posterior,open,
mbs4,snh,snh,o,boga,0.114364012,6,1.042926538,5.75304183,g,velar,voiced,media,posterior,open,
mbs5,snh,snh,o,boga,0.115289375,6,1.075474526,5.578932701,g,velar,voiced,media,posterior,open,
fbe3,eng,eng,o,okra,0.153484296,4,1.21160603,3.301403179,k,velar,voiceless,media,posterior,open,
fbe4,eng,eng,o,okra,0.111638413,4,0.979928842,4.081929042,k,velar,voiceless,media,posterior,open,
fbe5,eng,eng,o,okra,0.109654655,4,1.00655017,3.973969822,k,velar,voiceless,media,posterior,open,
mbe1,eng,eng,o,okra,0.089924125,4,0.892314058,4.48272664,k,velar,voiceless,media,posterior,open,
mbe2,eng,eng,o,okra,0.123309933,4,0.884037422,4.524695338,k,velar,voiceless,media,posterior,open,
mbe4,eng,eng,o,okra,0.139672037,4,1.706875274,2.343463556,k,velar,voiceless,media,posterior,open,
fbe1,eng,eng,o,okra,0.102845286,4,1.141331729,3.504677824,k,velar,voiceless,media,posterior,open,
fbe2,eng,eng,o,okra,0.13551073,4,0.901784191,4.435651058,k,velar,voiceless,media,posterior,open,
fbe2,eng,snh,o,boca,0.144382544,6,1.207353007,4.96954906,k,velar,voiceless,media,posterior,open,
fbe3,eng,snh,o,boca,0.122952627,6,1.465488447,4.094198088,k,velar,voiceless,media,posterior,open,
fbe4,eng,snh,o,boca,0.107182124,6,1.137300205,5.275651912,k,velar,voiceless,media,posterior,open,
fbe5,eng,snh,o,boca,0.075597698,6,1.140177929,5.262336559,k,velar,voiceless,media,posterior,open,
mbe4,eng,snh,o,boca,0.110009034,6,1.860903056,3.224241037,k,velar,voiceless,media,posterior,open,
fbe1,eng,snh,o,boca,0.076877265,6,0.861345489,6.96584597,k,velar,voiceless,media,posterior,open,
mbe1,eng,snh,o,boca,0.079237238,6,1.127702368,5.320552809,k,velar,voiceless,media,posterior,open,
mbe2,eng,snh,o,boca,0.112313273,6,1.53506384,3.908632231,k,velar,voiceless,media,posterior,open,
fbs2,snh,eng,o,okra,0.124428134,4,0.941116743,4.250269726,k,velar,voiceless,media,posterior,open,
fbs4,snh,eng,o,okra,0.10693552,4,1.866750846,2.142760512,k,velar,voiceless,media,posterior,open,
mbs4,snh,eng,o,okra,0.178972162,4,2.011873391,1.988196682,k,velar,voiceless,media,posterior,open,
mbs5,snh,eng,o,okra,0.060788121,4,1.302356813,3.071354916,k,velar,voiceless,media,posterior,open,
fbs1,snh,eng,o,okra,0.181163861,4,1.090518889,3.667978648,k,velar,voiceless,media,posterior,open,
mbs3,snh,eng,o,okra,0.142524873,4,1.968885215,2.0316065,k,velar,voiceless,media,posterior,open,
fbs1,snh,snh,o,boca,0.13122087,6,0.988211812,6.071572842,k,velar,voiceless,media,posterior,open,
fbs2,snh,snh,o,boca,0.088513886,6,0.869146326,6.903325502,k,velar,voiceless,media,posterior,open,
fbs4,snh,snh,o,boca,0.103349997,6,1.277533719,4.696549225,k,velar,voiceless,media,posterior,open,
mbs1,snh,snh,o,boca,0.124258017,6,0.97526058,6.152201906,k,velar,voiceless,media,posterior,open,
mbs2,snh,snh,o,boca,0.125400665,6,0.897802477,6.68298446,k,velar,voiceless,media,posterior,open,
mbs3,snh,snh,o,boca,0.130700747,6,1.006270285,5.962612719,k,velar,voiceless,media,posterior,open,
mbs4,snh,snh,o,boca,0.087860212,6,1.225661646,4.895315132,k,velar,voiceless,media,posterior,open,
mbs5,snh,snh,o,boca,0.095228497,6,0.983227051,6.102354482,k,velar,voiceless,media,posterior,open,
fbe3,eng,eng,u,noodles,0.128784406,4,1.169530899,3.420174708,d,alveolar,voiced,alta,posterior,open,
fbe4,eng,eng,u,noodles,0.090623466,4,0.896880378,4.45990357,d,alveolar,voiced,alta,posterior,open,
fbe5,eng,eng,u,noodles,0.119168487,4,0.999861976,4.000552172,d,alveolar,voiced,alta,posterior,open,
mbe1,eng,eng,u,noodles,0.08309394,4,0.880092698,4.544975782,d,alveolar,voiced,alta,posterior,open,
mbe2,eng,eng,u,noodles,0.115860449,4,0.839835551,4.762837197,d,alveolar,voiced,alta,posterior,open,
mbe4,eng,eng,u,noodles,0.155239671,4,1.51896711,2.633368407,d,alveolar,voiced,alta,posterior,open,
fbe1,eng,eng,u,noodles,0.091138531,4,0.927179933,4.314157216,d,alveolar,voiced,alta,posterior,open,
fbe2,eng,eng,u,noodles,0.140163409,4,0.917158264,4.361297454,d,alveolar,voiced,alta,posterior,open,
fbe3,eng,eng,u,nudity,0.102657285,5,1.2462212,4.012128827,d,alveolar,voiced,alta,posterior,open,
fbe4,eng,eng,u,nudity,0.098547677,5,0.920100523,5.434188846,d,alveolar,voiced,alta,posterior,open,
fbe5,eng,eng,u,nudity,0.111958135,5,0.993298322,5.033734467,d,alveolar,voiced,alta,posterior,open,
mbe1,eng,eng,u,nudity,0.093276997,5,0.828044205,6.038324967,d,alveolar,voiced,alta,posterior,open,
mbe2,eng,eng,u,nudity,0.09647965,5,0.861936486,5.800891458,d,alveolar,voiced,alta,posterior,open,
mbe4,eng,eng,u,nudity,0.147144913,5,1.598691903,3.127556967,d,alveolar,voiced,alta,posterior,open,
fbe1,eng,eng,u,nudity,0.098811718,5,1.041585965,4.800371904,d,alveolar,voiced,alta,posterior,open,
fbe2,eng,eng,u,nudity,0.086919866,5,0.901654153,5.545363468,d,alveolar,voiced,alta,posterior,open,
fbe2,eng,snh,u,mudo,0.143167331,6,1.37842159,4.352804717,d,alveolar,voiced,alta,posterior,open,
fbe3,eng,snh,u,mudo,0.19070713,6,1.572218157,3.816264285,d,alveolar,voiced,alta,posterior,open,
fbe4,eng,snh,u,mudo,0.142540063,6,1.061479922,5.652485623,d,alveolar,voiced,alta,posterior,open,
fbe5,eng,snh,u,mudo,0.102726704,6,1.054578727,5.689475661,d,alveolar,voiced,alta,posterior,open,
mbe4,eng,snh,u,mudo,0.126466744,6,2.067033856,2.902710075,d,alveolar,voiced,alta,posterior,open,
fbe1,eng,snh,u,mudo,0.076602244,6,0.858368725,6.990003044,d,alveolar,voiced,alta,posterior,open,
mbe1,eng,snh,u,mudo,0.05778378,6,1.204968781,4.979382119,d,alveolar,voiced,alta,posterior,open,
mbe2,eng,snh,u,mudo,0.130825072,6,1.072287241,5.595515615,d,alveolar,voiced,alta,posterior,open,
fbs2,snh,eng,u,noodles,0.123523193,4,1.37755742,2.903690215,d,alveolar,voiced,alta,posterior,open,
fbs4,snh,eng,u,noodles,0.106649604,4,1.317805075,3.035350277,d,alveolar,voiced,alta,posterior,open,
mbs1,snh,eng,u,noodles,0.155402768,4,1.253527975,3.190993802,d,alveolar,voiced,alta,posterior,open,
mbs4,snh,eng,u,noodles,0.158605248,4,1.868167898,2.141135175,d,alveolar,voiced,alta,posterior,open,
mbs5,snh,eng,u,noodles,0.100061129,4,1.421353751,2.814218486,d,alveolar,voiced,alta,posterior,open,
mbs3,snh,eng,u,noodles,0.12076784,4,1.601230973,2.498078083,d,alveolar,voiced,alta,posterior,open,
fbs2,snh,eng,u,nudity,0.085889833,5,1.006878801,4.965840968,d,alveolar,voiced,alta,posterior,open,
mbs4,snh,eng,u,nudity,0.12471663,5,1.989010394,2.513812906,d,alveolar,voiced,alta,posterior,open,
mbs5,snh,eng,u,nudity,0.115672637,5,1.681921506,2.972790337,d,alveolar,voiced,alta,posterior,open,
fbs1,snh,eng,u,nudity,0.098993913,5,1.22751856,4.073258167,d,alveolar,voiced,alta,posterior,open,
mbs3,snh,eng,u,nudity,0.149822454,5,1.884227988,2.653606692,d,alveolar,voiced,alta,posterior,open,
fbs1,snh,snh,u,mudo,0.100340409,6,0.945535755,6.345608792,d,alveolar,voiced,alta,posterior,open,
fbs2,snh,snh,u,mudo,0.128828529,6,1.054694178,5.688852867,d,alveolar,voiced,alta,posterior,open,
fbs4,snh,snh,u,mudo,0.124263505,6,1.093807877,5.485424016,d,alveolar,voiced,alta,posterior,open,
mbs1,snh,snh,u,mudo,0.142900074,6,1.008172499,5.951362494,d,alveolar,voiced,alta,posterior,open,
mbs4,snh,snh,u,mudo,0.122929904,6,1.452965971,4.129484186,d,alveolar,voiced,alta,posterior,open,
mbs5,snh,snh,u,mudo,0.102777661,6,1.075474526,5.578932701,d,alveolar,voiced,alta,posterior,open,
fbe3,eng,eng,u,neuter,0.142703796,4,1.197066699,3.341501359,t,alveolar,voiceless,alta,posterior,open,
fbe4,eng,eng,u,neuter,0.136703013,4,0.911214277,4.389746847,t,alveolar,voiceless,alta,posterior,open,
fbe5,eng,eng,u,neuter,0.122719542,4,0.959733736,4.167822646,t,alveolar,voiceless,alta,posterior,open,
mbe1,eng,eng,u,neuter,0.11829874,4,0.984189726,4.064257019,t,alveolar,voiceless,alta,posterior,open,
mbe2,eng,eng,u,neuter,0.159888939,4,0.917188825,4.361152133,t,alveolar,voiceless,alta,posterior,open,
mbe4,eng,eng,u,neuter,0.217423565,4,1.808493991,2.211785066,t,alveolar,voiceless,alta,posterior,open,
fbe1,eng,eng,u,neuter,0.083127712,4,0.873641984,4.578534538,t,alveolar,voiceless,alta,posterior,open,
fbe2,eng,eng,u,neuter,0.130872537,4,0.963162172,4.15298702,t,alveolar,voiceless,alta,posterior,open,
mbe2,eng,snh,u,huejutla,0.093631892,7,2.912106402,2.403758323,t,alveolar,voiceless,alta,posterior,open,
fbe2,eng,snh,u,muto,0.077253645,6,1.000096224,5.999422714,t,alveolar,voiceless,alta,posterior,open,
fbe3,eng,snh,u,muto,0.115326264,6,1.605058799,3.73818081,t,alveolar,voiceless,alta,posterior,open,
fbe4,eng,snh,u,muto,0.074496694,6,1.184236404,5.066555952,t,alveolar,voiceless,alta,posterior,open,
fbe5,eng,snh,u,muto,0.079143197,6,1.236048746,4.854177491,t,alveolar,voiceless,alta,posterior,open,
mbe4,eng,snh,u,muto,0.070173632,6,1.809370356,3.316070687,t,alveolar,voiceless,alta,posterior,open,
fbe1,eng,snh,u,muto,0.072160336,6,1.164867232,5.150801597,t,alveolar,voiceless,alta,posterior,open,
mbe1,eng,snh,u,muto,0.098716019,6,0.951122654,6.308334656,t,alveolar,voiceless,alta,posterior,open,
mbe2,eng,snh,u,muto,0.095479888,6,1.43912235,4.169207713,t,alveolar,voiceless,alta,posterior,open,
fbs2,snh,eng,u,neuter,0.140067718,4,0.925382145,4.322538555,t,alveolar,voiceless,alta,posterior,open,
mbs1,snh,eng,u,neuter,0.170545214,4,1.26615798,3.15916344,t,alveolar,voiceless,alta,posterior,open,
mbs2,snh,eng,u,neuter,0.154972384,4,1.413875984,2.829102443,t,alveolar,voiceless,alta,posterior,open,
mbs4,snh,eng,u,neuter,0.172369817,4,1.263952756,3.164675246,t,alveolar,voiceless,alta,posterior,open,
fbs1,snh,eng,u,neuter,0.106137106,4,1.112438795,3.595703438,t,alveolar,voiceless,alta,posterior,open,
mbs3,snh,eng,u,neuter,0.17993463,4,1.794733206,2.228743518,t,alveolar,voiceless,alta,posterior,open,
fbs1,snh,snh,u,muto,0.122885215,6,1.449858205,4.138335721,t,alveolar,voiceless,alta,posterior,open,
fbs2,snh,snh,u,muto,0.089931069,6,0.870920094,6.889265776,t,alveolar,voiceless,alta,posterior,open,
fbs4,snh,snh,u,muto,0.11226738,6,1.110898911,5.401031488,t,alveolar,voiceless,alta,posterior,open,
mbs1,snh,snh,u,muto,0.115576334,6,0.952926098,6.296395922,t,alveolar,voiceless,alta,posterior,open,
mbs2,snh,snh,u,muto,0.111323602,6,0.957441187,6.266703462,t,alveolar,voiceless,alta,posterior,open,
mbs3,snh,snh,u,muto,0.153338875,6,1.234235407,4.86130925,t,alveolar,voiceless,alta,posterior,open,
mbs4,snh,snh,u,muto,0.111204287,6,1.279145076,4.690632917,t,alveolar,voiceless,alta,posterior,open,
mbs5,snh,snh,u,muto,0.140578338,6,0.976477256,6.144536353,t,alveolar,voiceless,alta,posterior,open,
fbe3,eng,eng,u,frugal,0.137204902,4,1.380429637,2.897648597,g,velar,voiced,alta,posterior,open,
fbe4,eng,eng,u,frugal,0.131378126,4,0.914295531,4.374953026,g,velar,voiced,alta,posterior,open,
fbe5,eng,eng,u,frugal,0.121683978,4,1.173216509,3.409430374,g,velar,voiced,alta,posterior,open,
mbe1,eng,eng,u,frugal,0.106917928,4,0.832775887,4.803213042,g,velar,voiced,alta,posterior,open,
mbe2,eng,eng,u,frugal,0.131524353,4,0.881274805,4.538879335,g,velar,voiced,alta,posterior,open,
mbe4,eng,eng,u,frugal,0.130007545,4,1.749749406,2.286041639,g,velar,voiced,alta,posterior,open,
fbe1,eng,eng,u,frugal,0.080748774,4,0.90997763,4.395712455,g,velar,voiced,alta,posterior,open,
fbe2,eng,eng,u,frugal,0.073508683,4,1.008338596,3.966921444,g,velar,voiced,alta,posterior,open,
fbe3,eng,eng,u,nougat,0.122578902,4,1.230991666,3.249412739,g,velar,voiced,alta,posterior,open,
fbe4,eng,eng,u,nougat,0.112110945,4,0.971520652,4.117256789,g,velar,voiced,alta,posterior,open,
fbe5,eng,eng,u,nougat,0.125264477,4,0.979797856,4.082474742,g,velar,voiced,alta,posterior,open,
mbe1,eng,eng,u,nougat,0.111579579,4,1.145066892,3.493245702,g,velar,voiced,alta,posterior,open,
mbe2,eng,eng,u,nougat,0.130548821,4,1.008355184,3.966856186,g,velar,voiced,alta,posterior,open,
mbe4,eng,eng,u,nougat,0.154246404,4,1.586103778,2.521903078,g,velar,voiced,alta,posterior,open,
fbe1,eng,eng,u,nougat,0.116646033,4,1.236239911,3.235617912,g,velar,voiced,alta,posterior,open,
fbe2,eng,eng,u,nougat,0.141161142,4,0.915948315,4.367058638,g,velar,voiced,alta,posterior,open,
fbe2,eng,snh,u,hugo,0.132198743,6,1.325785253,4.525619805,g,velar,voiced,alta,posterior,open,
mbe4,eng,snh,u,hugo,0.165870208,6,2.021227012,2.968493873,g,velar,voiced,alta,posterior,open,
fbe1,eng,snh,u,hugo,0.121017178,6,1.009209045,5.945249924,g,velar,voiced,alta,posterior,open,
mbe2,eng,snh,u,hugo,0.12608268,6,1.472984052,4.073363858,g,velar,voiced,alta,posterior,open,
fbe3,eng,snh,u,jugo,0.109585461,6,1.481908444,4.048833129,g,velar,voiced,alta,posterior,open,
fbe4,eng,snh,u,jugo,0.127883323,6,1.112026817,5.395553333,g,velar,voiced,alta,posterior,open,
